"StratumID","StateClassID","StateAttributeTypeID","AgeMin","AgeMax","Value"
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",49,49,0.809658
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",50,50,0.789911
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",51,51,0.770644
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",52,52,0.751885
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",53,53,0.733659
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",54,54,0.71599
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",55,55,0.698869
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",56,56,0.682299
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",57,57,0.666278
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",58,58,0.650787
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",59,59,0.635832
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",60,60,0.621391
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",61,61,0.607453
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",62,62,0.593995
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",63,63,0.581004
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",64,64,0.568457
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",65,65,0.556343
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",66,66,0.544637
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",67,67,0.533328
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",68,68,0.522392
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",69,69,0.511807
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",70,70,0.501553
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",71,71,0.491622
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",72,72,0.482007
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",73,73,0.472696
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",74,74,0.463669
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",75,75,0.454907
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",76,76,0.448396
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",77,77,0.443565
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",78,78,0.439996
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",79,79,0.437367
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",80,80,0.435437
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",81,81,0.434028
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",82,82,0.433003
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",83,83,0.432275
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",84,84,0.431764
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",85,85,0.431407
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",86,86,0.431166
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",87,87,0.431011
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",88,88,0.430919
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",89,89,0.43087
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",90,90,0.43085
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",91,91,0.430853
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",92,92,0.430869
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",93,93,0.430901
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",94,94,0.430938
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",95,95,0.430982
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",96,96,0.431023
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",97,97,0.431067
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",98,98,0.431114
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",99,99,0.431163
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",100,100,0.431208
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",101,101,0.431257
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",102,102,0.431312
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",103,103,0.431358
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",104,104,0.431399
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",105,105,0.43144
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",106,106,0.43148
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",107,107,0.431516
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",108,108,0.431548
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",109,109,0.431576
"Dry","Plantation:All","Initial Conditions: Standing Deadwood",110,,0.431592
"Dry","Plantation:All","NPP",,,0.290681172727273
"Dry","Shrubland:All","Initial Conditions: Deadwood",,,0.721174409090909
"Dry","Shrubland:All","Initial Conditions: Litter",,,0.140876981818182
"Dry","Shrubland:All","Initial Conditions: Living Biomass",,,1.41194818181818
"Dry","Shrubland:All","Initial Conditions: Soil",,,5.37851275454545
"Dry","Shrubland:All","Initial Conditions: Standing Deadwood",,,0.377832463636364
"Dry","Shrubland:All","NPP",,,0.3100202
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",1,1,0.0003486532
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",2,2,0.0003220301
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",3,3,0.0005131329
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",4,4,0.0007957754
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",5,5,0.0023552326
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",6,6,0.0037429161
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",7,7,0.0053165966
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",8,8,0.0080000592
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",9,9,0.0099099931
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",10,10,0.0142677934
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",11,11,0.017399837
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",12,12,0.0215410055
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",13,13,0.0243371604
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",14,14,0.0319378731
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",15,15,0.038818668
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",16,16,0.0474952457
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",17,17,0.0586532422
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",18,18,0.065248477
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",19,19,0.0741449688
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",20,20,0.0896290367
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",21,21,0.0971476919
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",22,22,0.1092294735
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",23,23,0.1203674115
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",24,24,0.1351421379
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",25,25,0.1442476028
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",26,26,0.1596273665
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",27,27,0.18067238
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",28,28,0.1986429725
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",29,29,0.2194651543
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",30,30,0.230267933
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",31,31,0.2446783241
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",32,32,0.2583319627
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",33,33,0.2650074315
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",34,34,0.2711551794
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",35,35,0.2836147902
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",36,36,0.2937374034
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",37,37,0.313561766
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",38,38,0.3279123463
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",39,39,0.3391396358
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",40,40,0.3517031861
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",41,41,0.358875741
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",42,42,0.3707306792
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",43,43,0.3769499083
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",44,44,0.3825363829
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",45,45,0.3833208526
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",46,46,0.3911830552
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",47,47,0.3952640482
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",48,48,0.4004092358
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",49,49,0.4076510837
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",50,50,0.4067787213
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",51,51,0.4069647183
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",52,52,0.4154534755
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",53,53,0.4122455743
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",54,54,0.4128721289
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",55,55,0.4113272597
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",56,56,0.4138188901
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",57,57,0.4090376731
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",58,58,0.4106288592
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",59,59,0.4190198768
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",60,60,0.4239378563
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",61,61,0.4319711032
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",62,62,0.4292198064
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",63,63,0.4294437322
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",64,64,0.4285965341
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",65,65,0.4207449078
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",66,66,0.4120646831
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",67,67,0.4100147044
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",68,68,0.4068188383
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",69,69,0.4141810372
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",70,70,0.4177813556
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",71,71,0.4188400797
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",72,72,0.4214761313
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",73,73,0.4194491287
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",74,74,0.4222208487
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",75,75,0.4202777271
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",76,76,0.4177116979
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",77,77,0.4106252122
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",78,78,0.4106540235
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",79,79,0.4079909841
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",80,80,0.4070442229
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",81,81,0.4090168852
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",82,82,0.403660901
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",83,83,0.3995317676
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",84,84,0.403894309
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",85,85,0.3977257732
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",86,86,0.3954241515
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",87,87,0.3915028971
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",88,88,0.3918559267
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",89,89,0.3855057703
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",90,90,0.3856600384
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",91,91,0.393106483
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",92,92,0.3978198658
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",93,93,0.4057976783
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",94,94,0.4031003571
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",95,95,0.4030314288
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",96,96,0.4019909397
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",97,97,0.3939843159
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",98,98,0.3850703185
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",99,99,0.382920412
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",100,100,0.3798252031
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",101,101,0.3875287612
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",102,102,0.391479921
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",103,103,0.3928690633
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",104,104,0.3958504858
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",105,105,0.3942056888
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",106,106,0.3974073901
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",107,107,0.3958070865
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",108,108,0.3940991964
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",109,109,0.3881440101
"Dry","WoodyCrop:All","Initial Conditions: Deadwood",110,,0.3894795415
"Dry","WoodyCrop:All","Initial Conditions: Litter",1,1,0.0088072704
"Dry","WoodyCrop:All","Initial Conditions: Litter",2,2,0.003188824
"Dry","WoodyCrop:All","Initial Conditions: Litter",3,3,0.0025765432
"Dry","WoodyCrop:All","Initial Conditions: Litter",4,4,0.0027912736
"Dry","WoodyCrop:All","Initial Conditions: Litter",5,5,0.0039294112
"Dry","WoodyCrop:All","Initial Conditions: Litter",6,6,0.0067712096
"Dry","WoodyCrop:All","Initial Conditions: Litter",7,7,0.0096327304
"Dry","WoodyCrop:All","Initial Conditions: Litter",8,8,0.0126892592
"Dry","WoodyCrop:All","Initial Conditions: Litter",9,9,0.0148591664
"Dry","WoodyCrop:All","Initial Conditions: Litter",10,10,0.0153785968
"Dry","WoodyCrop:All","Initial Conditions: Litter",11,11,0.0158623496
"Dry","WoodyCrop:All","Initial Conditions: Litter",12,12,0.0154825272
"Dry","WoodyCrop:All","Initial Conditions: Litter",13,13,0.0157098888
"Dry","WoodyCrop:All","Initial Conditions: Litter",14,14,0.0154962664
"Dry","WoodyCrop:All","Initial Conditions: Litter",15,15,0.0159977472
"Dry","WoodyCrop:All","Initial Conditions: Litter",16,16,0.01584994
"Dry","WoodyCrop:All","Initial Conditions: Litter",17,17,0.0161896528
"Dry","WoodyCrop:All","Initial Conditions: Litter",18,18,0.016760716
"Dry","WoodyCrop:All","Initial Conditions: Litter",19,19,0.0173100624
"Dry","WoodyCrop:All","Initial Conditions: Litter",20,20,0.0183737424
"Dry","WoodyCrop:All","Initial Conditions: Litter",21,21,0.0197891016
"Dry","WoodyCrop:All","Initial Conditions: Litter",22,22,0.0203989448
"Dry","WoodyCrop:All","Initial Conditions: Litter",23,23,0.0218606184
"Dry","WoodyCrop:All","Initial Conditions: Litter",24,24,0.0229847952
"Dry","WoodyCrop:All","Initial Conditions: Litter",25,25,0.0245324496
"Dry","WoodyCrop:All","Initial Conditions: Litter",26,26,0.0254563
"Dry","WoodyCrop:All","Initial Conditions: Litter",27,27,0.0270050624
"Dry","WoodyCrop:All","Initial Conditions: Litter",28,28,0.0290459984
"Dry","WoodyCrop:All","Initial Conditions: Litter",29,29,0.0306603544
"Dry","WoodyCrop:All","Initial Conditions: Litter",30,30,0.03304056
"Dry","WoodyCrop:All","Initial Conditions: Litter",31,31,0.0348359632
"Dry","WoodyCrop:All","Initial Conditions: Litter",32,32,0.0371166704
"Dry","WoodyCrop:All","Initial Conditions: Litter",33,33,0.0388637648
"Dry","WoodyCrop:All","Initial Conditions: Litter",34,34,0.0401341976
"Dry","WoodyCrop:All","Initial Conditions: Litter",35,35,0.0411834736
"Dry","WoodyCrop:All","Initial Conditions: Litter",36,36,0.0422143568
"Dry","WoodyCrop:All","Initial Conditions: Litter",37,37,0.0429564952
"Dry","WoodyCrop:All","Initial Conditions: Litter",38,38,0.044518332
"Dry","WoodyCrop:All","Initial Conditions: Litter",39,39,0.045816908
"Dry","WoodyCrop:All","Initial Conditions: Litter",40,40,0.0474919824
"Dry","WoodyCrop:All","Initial Conditions: Litter",41,41,0.0492135928
"Dry","WoodyCrop:All","Initial Conditions: Litter",42,42,0.0505305616
"Dry","WoodyCrop:All","Initial Conditions: Litter",43,43,0.052071568
"Dry","WoodyCrop:All","Initial Conditions: Litter",44,44,0.0529805712
"Dry","WoodyCrop:All","Initial Conditions: Litter",45,45,0.0541311184
"Dry","WoodyCrop:All","Initial Conditions: Litter",46,46,0.0550416728
"Dry","WoodyCrop:All","Initial Conditions: Litter",47,47,0.0561951008
"Dry","WoodyCrop:All","Initial Conditions: Litter",48,48,0.056078096
"Dry","WoodyCrop:All","Initial Conditions: Litter",49,49,0.056606612
"Dry","WoodyCrop:All","Initial Conditions: Litter",50,50,0.0573263688
"Dry","WoodyCrop:All","Initial Conditions: Litter",51,51,0.0574178896
"Dry","WoodyCrop:All","Initial Conditions: Litter",52,52,0.0576771616
"Dry","WoodyCrop:All","Initial Conditions: Litter",53,53,0.0584006856
"Dry","WoodyCrop:All","Initial Conditions: Litter",54,54,0.0582823512
"Dry","WoodyCrop:All","Initial Conditions: Litter",55,55,0.0586779072
"Dry","WoodyCrop:All","Initial Conditions: Litter",56,56,0.0589077064
"Dry","WoodyCrop:All","Initial Conditions: Litter",57,57,0.0590151824
"Dry","WoodyCrop:All","Initial Conditions: Litter",58,58,0.0586528664
"Dry","WoodyCrop:All","Initial Conditions: Litter",59,59,0.0588161856
"Dry","WoodyCrop:All","Initial Conditions: Litter",60,60,0.0591053736
"Dry","WoodyCrop:All","Initial Conditions: Litter",61,61,0.059125096
"Dry","WoodyCrop:All","Initial Conditions: Litter",62,62,0.0601285008
"Dry","WoodyCrop:All","Initial Conditions: Litter",63,63,0.06055774
"Dry","WoodyCrop:All","Initial Conditions: Litter",64,64,0.0614811472
"Dry","WoodyCrop:All","Initial Conditions: Litter",65,65,0.0617902792
"Dry","WoodyCrop:All","Initial Conditions: Litter",66,66,0.0617151568
"Dry","WoodyCrop:All","Initial Conditions: Litter",67,67,0.061160492
"Dry","WoodyCrop:All","Initial Conditions: Litter",68,68,0.0607321392
"Dry","WoodyCrop:All","Initial Conditions: Litter",69,69,0.0599857904
"Dry","WoodyCrop:All","Initial Conditions: Litter",70,70,0.0597291776
"Dry","WoodyCrop:All","Initial Conditions: Litter",71,71,0.0595193224
"Dry","WoodyCrop:All","Initial Conditions: Litter",72,72,0.0596299008
"Dry","WoodyCrop:All","Initial Conditions: Litter",73,73,0.0598315568
"Dry","WoodyCrop:All","Initial Conditions: Litter",74,74,0.0598650184
"Dry","WoodyCrop:All","Initial Conditions: Litter",75,75,0.0604030632
"Dry","WoodyCrop:All","Initial Conditions: Litter",76,76,0.060487936
"Dry","WoodyCrop:All","Initial Conditions: Litter",77,77,0.0605750248
"Dry","WoodyCrop:All","Initial Conditions: Litter",78,78,0.0601065624
"Dry","WoodyCrop:All","Initial Conditions: Litter",79,79,0.0600917152
"Dry","WoodyCrop:All","Initial Conditions: Litter",80,80,0.0594665816
"Dry","WoodyCrop:All","Initial Conditions: Litter",81,81,0.0591414944
"Dry","WoodyCrop:All","Initial Conditions: Litter",82,82,0.0588239416
"Dry","WoodyCrop:All","Initial Conditions: Litter",83,83,0.058232048
"Dry","WoodyCrop:All","Initial Conditions: Litter",84,84,0.0580286192
"Dry","WoodyCrop:All","Initial Conditions: Litter",85,85,0.0581449592
"Dry","WoodyCrop:All","Initial Conditions: Litter",86,86,0.0576682976
"Dry","WoodyCrop:All","Initial Conditions: Litter",87,87,0.0577768816
"Dry","WoodyCrop:All","Initial Conditions: Litter",88,88,0.0571408896
"Dry","WoodyCrop:All","Initial Conditions: Litter",89,89,0.05703984
"Dry","WoodyCrop:All","Initial Conditions: Litter",90,90,0.056494704
"Dry","WoodyCrop:All","Initial Conditions: Litter",91,91,0.056359528
"Dry","WoodyCrop:All","Initial Conditions: Litter",92,92,0.0564244568
"Dry","WoodyCrop:All","Initial Conditions: Litter",93,93,0.0562773144
"Dry","WoodyCrop:All","Initial Conditions: Litter",94,94,0.0572100288
"Dry","WoodyCrop:All","Initial Conditions: Litter",95,95,0.0577420904
"Dry","WoodyCrop:All","Initial Conditions: Litter",96,96,0.058776076
"Dry","WoodyCrop:All","Initial Conditions: Litter",97,97,0.0591445968
"Dry","WoodyCrop:All","Initial Conditions: Litter",98,98,0.0587197896
"Dry","WoodyCrop:All","Initial Conditions: Litter",99,99,0.0578473504
"Dry","WoodyCrop:All","Initial Conditions: Litter",100,100,0.0572064832
"Dry","WoodyCrop:All","Initial Conditions: Litter",101,101,0.0563952056
"Dry","WoodyCrop:All","Initial Conditions: Litter",102,102,0.0565392456
"Dry","WoodyCrop:All","Initial Conditions: Litter",103,103,0.056267564
"Dry","WoodyCrop:All","Initial Conditions: Litter",104,104,0.056608828
"Dry","WoodyCrop:All","Initial Conditions: Litter",105,105,0.0568696512
"Dry","WoodyCrop:All","Initial Conditions: Litter",106,106,0.0568224504
"Dry","WoodyCrop:All","Initial Conditions: Litter",107,107,0.057362268
"Dry","WoodyCrop:All","Initial Conditions: Litter",108,108,0.057487472
"Dry","WoodyCrop:All","Initial Conditions: Litter",109,109,0.0577892912
"Dry","WoodyCrop:All","Initial Conditions: Litter",110,,0.0577285728
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",1,1,0.023755303
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",2,2,0.0373576697
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",3,3,0.0627512314
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",4,4,0.1064106602
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",5,5,0.1677822666
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",6,6,0.2556423051
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",7,7,0.3424858359
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",8,8,0.4126432622
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",9,9,0.4861279761
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",10,10,0.5394414688
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",11,11,0.6060541786
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",12,12,0.6614882469
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",13,13,0.7273232161
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",14,14,0.7560790159
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",15,15,0.793979706
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",16,16,0.8205671032
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",17,17,0.83141721
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",18,18,0.8789068457
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",19,19,0.9128640157
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",20,20,0.9014278442
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",21,21,0.9504851018
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",22,22,0.9676844268
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",23,23,0.9948060148
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",24,24,0.995566832
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",25,25,1.0396088768
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",26,26,1.0391696042
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",27,27,0.9992851973
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",28,28,0.9841707616
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",29,29,0.9480529149
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",30,30,0.9840048387
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",31,31,0.987682735
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",32,32,0.9916137465
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",33,33,1.041053988
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",34,34,1.0868155974
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",35,35,1.0829471289
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",36,36,1.0930621715
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",37,37,1.0308499136
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",38,38,1.011077496
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",39,39,1.0099116209
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",40,40,0.9915489961
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",41,41,1.0055247813
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",42,42,0.9798600773
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",43,43,0.9928767472
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",44,44,1.0035322349
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",45,45,1.0409469291
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",46,46,1.018181645
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",47,47,1.0213702343
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",48,48,1.011316631
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",49,49,0.9836417214
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",50,50,1.0130634202
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",51,51,1.0289761989
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",52,52,0.9821027957
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",53,53,1.0211428721
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",54,54,1.0252629842
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",55,55,1.0417338672
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",56,56,1.0275303519
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",57,57,1.0683267829
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",58,58,1.0575193525
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",59,59,1.0026352947
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",60,60,0.978992937
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",61,61,0.9342018478
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",62,62,0.9675346915
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",63,63,0.9686001299
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",64,64,0.9740034772
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",65,65,1.0244811967
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",66,66,1.0715893201
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",67,67,1.0678731622
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",68,68,1.0787670491
"Dry","WoodyCrop:All","Initial Conditions: Living Biomass",69,69,1.0175091238
